Nombre de bornes disponibles;Nombre vélo en PARK+;Nombres de bornes en station;PARK + activation;densityLevel;Achat possible en station (CB);Description station;maxBikeOverflow;Etat du Totem;nbFreeDock;Nombre de vélo mécanique;PARK +;nbDock;Nombre vélo électrique;Nombre vélo en PARK+;Code de la station;Nom de la station;Etat des stations;Type de stations;geo;duedate
9;0;30;no;1;yes;"{""code"": ""1026"", ""name"": ""Place du Lieutenant Henri Karcher"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561845600, ""gps"": {""latitude"": 48.863490871724466, ""longitude"": 2.3400671035051346}}";1;yes;0;12;no;0;6;0;1026;Place du Lieutenant Henri Karcher;Operative;yes;6862808.83733,651585.220964;2019-06-29
16;0;25;no;0;no;"{""code"": ""23101"", ""name"": ""Grande Rue - Europe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1561500000, ""gps"": {""latitude"": 48.8218104687602, ""longitude"": 2.205879874527455}}";0;yes;0;3;no;0;6;0;23101;Grande Rue - Europe;Operative;yes;6858265.11626,641694.513323;2019-06-25
2;0;21;no;1;yes;"{""code"": ""1018"", ""name"": ""Alger - Rivoli"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1564347600, ""gps"": {""latitude"": 48.86477355349535, ""longitude"": 2.329449393612793}}";0;yes;0;13;no;0;5;0;1018;Alger - Rivoli;Operative;yes;6862958.02345,650807.501719;2019-07-28
6;0;18;no;1;yes;"{""code"": ""1025"", ""name"": ""Oratoire - Rivoli"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1564347600, ""gps"": {""latitude"": 48.861342760889265, ""longitude"": 2.3400047421455388}}";0;yes;0;10;no;0;2;0;1025;Oratoire - Rivoli;Operative;yes;6862570.02345,651578.649589;2019-07-28
10;0;27;no;1;yes;"{""code"": ""1116"", ""name"": ""Ventadour - Opéra"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517072400, ""gps"": {""latitude"": 48.866810653323, ""longitude"": 2.334388448251871}}";24;yes;0;7;no;0;10;0;1116;Ventadour - Opéra;Operative;yes;6863181.46699,651171.738222;2018-01-27
5;0;5;no;1;no;"{""code"": ""18112"", ""name"": ""Arthur Ranc - Hôpital Bichat"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.8978712500682, ""longitude"": 2.333521842956543}}";27;yes;15;2;no;21;3;0;18112;Arthur Ranc - Hôpital Bichat;Operative;yes;6866635.74415,651137.318664;2018-03-30
19;0;22;no;0;no;"{""code"": ""22601"", ""name"": ""Marx Dormoy - Château Sainte-Barbe"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550617200, ""gps"": {""latitude"": 48.79058251181774, ""longitude"": 2.2983071208000188}}";0;yes;0;0;no;0;3;0;22601;Marx Dormoy - Château Sainte-Barbe;Operative;yes;6854728.74016,648449.614194;2019-02-19
49;0;66;no;1;yes;"{""code"": ""6026"", ""name"": ""Saint-Placide - Cherche Midi"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1518098400, ""gps"": {""latitude"": 48.8490535919234, ""longitude"": 2.325317971408367}}";66;yes;0;13;no;0;4;0;6026;Saint-Placide - Cherche Midi;Operative;yes;6861212.68716,650489.487192;2018-02-08
20;0;31;no;0;no;"{""code"": ""42018"", ""name"": ""Amédée Huon - Fort d'Ivry"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550655000, ""gps"": {""latitude"": 48.805131376899986, ""longitude"": 2.388489693403244}}";0;yes;0;3;no;0;8;0;42018;Amédée Huon - Fort d'Ivry;Operative;yes;6856291.27611,655087.328976;2019-02-20
1;0;22;no;1;yes;"{""code"": ""1023"", ""name"": ""Saint-Honoré - Musée du Louvre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1532901600, ""gps"": {""latitude"": 48.86344313284792, ""longitude"": 2.3348781846405102}}";0;yes;0;13;no;0;8;0;1023;Saint-Honoré - Musée du Louvre;Operative;yes;6862806.72318,651204.509605;2018-07-29
0;0;0;no;1;no;"{""code"": ""12166"", ""name"": ""Parc Floral du Bel Air"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1577785864, ""gps"": {""latitude"": 48.83922, ""longitude"": 2.434263}}";0;no;1;0;no;1;0;0;12166;Parc Floral du Bel Air;Work in progress;no;6860056.48621,658476.268186;2019-12-31
1;0;1;no;1;no;"{""code"": ""17021"", ""name"": ""Jouffroy d'Abbans - Villiers"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.88421554703737, ""longitude"": 2.3056533560156827}}";34;yes;28;3;no;33;2;0;17021;Jouffroy d'Abbans - Villiers;Operative;yes;6865134.91519,649080.846526;2018-03-30
0;0;0;no;1;yes;"{""code"": ""5003"", ""name"": ""Le Goff - Gay-Lussac"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1584831633, ""gps"": {""latitude"": 48.8461024009786, ""longitude"": 2.3412207886576653}}";35;yes;12;18;no;35;5;0;5003;Le Goff - Gay-Lussac;Operative;yes;6860874.68976,651653.726059;2020-03-21
15;0;24;no;1;yes;"{""code"": ""6007"", ""name"": ""Bréa - Raspail"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558238400, ""gps"": {""latitude"": 48.842738478257814, ""longitude"": 2.329794221763396}}";24;yes;0;1;no;0;6;0;6007;Bréa - Raspail;Operative;yes;6860507.7127,650812.002114;2019-05-19
0;0;0;no;1;no;"{""code"": ""42028"", ""name"": ""Stalingrad - Ludwig Van Beethoven"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1572429784, ""gps"": {""latitude"": 48.8083636, ""longitude"": 2.3737399}}";0;no;1;0;no;1;0;0;42028;Stalingrad - Ludwig Van Beethoven;Work in progress;no;6856659.14654,654006.896034;2019-10-30
12;0;28;no;1;no;"{""code"": ""3007"", ""name"": ""Archives - Pastourelle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553209200, ""gps"": {""latitude"": 48.8623615, ""longitude"": 2.3595041}}";0;yes;0;13;no;0;3;0;3007;Archives - Pastourelle;Operative;yes;6862671.51821,653010.130554;2019-03-21
25;0;35;no;1;no;"{""code"": ""31020"", ""name"": ""Résistance - Parmentier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556229600, ""gps"": {""latitude"": 48.85965138131299, ""longitude"": 2.436705082654953}}";0;yes;0;4;no;0;6;0;31020;Résistance - Parmentier;Operative;yes;6862327.00006,658671.71471;2019-04-25
35;0;35;no;0;no;"{""code"": ""22603"", ""name"": ""Place de la Division Leclerc"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550530800, ""gps"": {""latitude"": 48.793824988636516, ""longitude"": 2.2731140430551027}}";0;yes;0;0;no;0;0;0;22603;Place de la Division Leclerc;Operative;yes;6855105.99393,646602.156265;2019-02-18
0;0;0;no;1;no;"{""code"": ""12113"", ""name"": ""Cardinal Lavigerie"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.832934193699835, ""longitude"": 2.402636749399156}}";46;yes;38;3;no;46;5;0;12113;Cardinal Lavigerie;Operative;yes;6859374.66481,656149.733235;2018-03-30
10;0;20;no;1;yes;"{""code"": ""1024"", ""name"": ""Coquillière - Louvre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1527112823, ""gps"": {""latitude"": 48.86379590966231, ""longitude"": 2.3425736278295517}}";0;yes;0;6;no;1;4;0;1024;Coquillière - Louvre;Operative;yes;6862841.22114,651769.385713;2018-05-23
22;0;43;no;1;no;"{""code"": ""42019"", ""name"": ""Lampes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555106400, ""gps"": {""latitude"": 48.81152481985875, ""longitude"": 2.4017931148409843}}";0;yes;0;14;no;0;7;0;42019;Lampes;Operative;yes;6856994.65956,656069.771838;2019-04-12
8;0;24;no;1;no;"{""code"": ""2006"", ""name"": ""Place des Victoires"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1530396049, ""gps"": {""latitude"": 48.8660354, ""longitude"": 2.3420333}}";24;yes;0;12;no;0;4;0;2006;Place des Victoires;Operative;yes;6863090.5647,651731.821678;2018-06-30
24;0;65;no;1;yes;"{""code"": ""1013"", ""name"": ""Place du Palais Royal"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.86243023476397, ""longitude"": 2.338520131151779}}";67;yes;1;32;no;2;9;0;1013;Place du Palais Royal;Operative;yes;6862691.85287,651470.744823;2018-03-30
2;0;20;no;1;yes;"{""code"": ""2020"", ""name"": ""Danielle Casanova - Opéra"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555711200, ""gps"": {""latitude"": 48.867643242297284, ""longitude"": 2.3333894088864326}}";20;yes;0;9;no;0;9;0;2020;Danielle Casanova - Opéra;Operative;yes;6863274.66257,651099.233505;2019-04-19
17;0;18;no;1;no;"{""code"": ""9019"", ""name"": ""Victor Massé - Jean-Baptiste Pigalle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517356800, ""gps"": {""latitude"": 48.88110437240003, ""longitude"": 2.3366955667734146}}";18;yes;0;0;no;0;1;0;9019;Victor Massé - Jean-Baptiste Pigalle;Operative;yes;6864769.40194,651354.332305;2018-01-31
19;0;23;no;1;yes;"{""code"": ""16010"", ""name"": ""Belles Feuilles - Place de Mexico"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1564178446, ""gps"": {""latitude"": 48.86580474647378, ""longitude"": 2.282920628786087}}";23;yes;0;1;no;0;3;0;16010;Belles Feuilles - Place de Mexico;Operative;yes;6863102.67555,647395.220753;2019-07-26
8;0;19;no;1;no;"{""code"": ""2109"", ""name"": ""Réaumur - Montmartre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1568844000, ""gps"": {""latitude"": 48.86823099975891, ""longitude"": 2.343826033887573}}";0;yes;0;3;no;0;7;0;2109;Réaumur - Montmartre;Operative;yes;6863333.60396,651865.361684;2019-09-18
0;0;0;no;0;no;"{""code"": ""23042"", ""name"": ""André Theuriet - Blagis"", ""state"": ""Work in progress"", ""type"": ""no"", ""dueDate"": 1572534222, ""gps"": {""latitude"": 48.7801138, ""longitude"": 2.3133055}}";0;no;1;0;no;1;0;0;23042;André Theuriet - Blagis;Work in progress;no;6853555.10238,649541.330607;2019-10-31
11;0;19;no;1;yes;"{""code"": ""1015"", ""name"": ""Place André Malraux"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552172400, ""gps"": {""latitude"": 48.86392515872666, ""longitude"": 2.3356226831674576}}";0;yes;0;3;no;0;5;0;1015;Place André Malraux;Operative;yes;6862859.86069,651259.578109;2019-03-09
23;0;32;no;1;yes;"{""code"": ""1008"", ""name"": ""Les Halles - Saint-Eustache"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1546210855, ""gps"": {""latitude"": 48.86362695901683, ""longitude"": 2.342623919248581}}";0;yes;0;4;no;0;4;0;1008;Les Halles - Saint-Eustache;Operative;yes;6862822.40449,651772.918746;2018-12-30
9;0;16;no;1;no;"{""code"": ""32020"", ""name"": ""Jules Guesdes - Carnot"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1553209200, ""gps"": {""latitude"": 48.93828169931872, ""longitude"": 2.3508992046117783}}";0;yes;0;6;no;0;1;0;32020;Jules Guesdes - Carnot;Operative;yes;6871118.67127,652448.245958;2019-03-21
0;0;0;no;1;no;"{""code"": ""19118"", ""name"": ""Simon Bolivar - Henri Turot"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1521118800, ""gps"": {""latitude"": 48.876887, ""longitude"": 2.374454}}";22;yes;20;0;no;22;2;0;19118;Simon Bolivar - Henri Turot;Operative;yes;6864277.85696,654119.699576;2018-03-15
16;0;23;no;1;no;"{""code"": ""21011"", ""name"": ""Silly - Louis Blériot"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1552981500, ""gps"": {""latitude"": 48.83219045374266, ""longitude"": 2.2340199351310734}}";0;yes;0;4;no;0;3;0;21011;Silly - Louis Blériot;Operative;yes;6859398.82358,643771.728576;2019-03-19
24;0;33;no;1;no;"{""code"": ""44008"", ""name"": ""Youri Gagarine - Commune de Paris"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1566511200, ""gps"": {""latitude"": 48.78242746304141, ""longitude"": 2.3939734697341923}}";0;yes;0;5;no;0;4;0;44008;Youri Gagarine - Commune de Paris;Operative;yes;6853763.82456,655470.705238;2019-08-22
18;0;27;no;0;no;"{""code"": ""23301"", ""name"": ""Les Blagis"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1548228600, ""gps"": {""latitude"": 48.785205, ""longitude"": 2.302526}}";0;yes;0;4;no;0;5;0;23301;Les Blagis;Operative;yes;6854128.10154,648754.267875;2019-01-23
18;0;35;no;1;yes;"{""code"": ""12016"", ""name"": ""Saint-Mande - Picpus"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1545001258, ""gps"": {""latitude"": 48.845127728277696, ""longitude"": 2.4015686296481897}}";35;yes;0;9;no;0;8;0;12016;Saint-Mande - Picpus;Operative;yes;6860731.05842,656081.603315;2018-12-16
30;0;33;no;1;yes;"{""code"": ""20010"", ""name"": ""Sorbier - Gasnier-Guy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1548918000, ""gps"": {""latitude"": 48.86521763101122, ""longitude"": 2.39365965127945}}";0;yes;1;1;no;1;2;0;20010;Sorbier - Gasnier-Guy;Operative;yes;6862969.3147,655518.334644;2019-01-31
14;0;28;no;1;no;"{""code"": ""23103"", ""name"": ""Manufacture Nationale"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1560855600, ""gps"": {""latitude"": 48.828785140979505, ""longitude"": 2.2237222641706467}}";0;yes;0;8;no;0;6;0;23103;Manufacture Nationale;Operative;yes;6859027.57908,643012.109614;2019-06-18
9;0;22;no;1;yes;"{""code"": ""20140"", ""name"": ""Paganini - Davout"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1550138400, ""gps"": {""latitude"": 48.85135, ""longitude"": 2.412021}}";0;yes;0;3;no;0;10;0;20140;Paganini - Davout;Operative;yes;6861417.15686,656853.831968;2019-02-14
0;0;0;no;1;yes;"{""code"": ""2022"", ""name"": ""Saint-Fiacre - Poissonière"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.87082891155797, ""longitude"": 2.3459213599562645}}";35;yes;18;10;no;35;6;0;2022;Saint-Fiacre - Poissonière;Operative;no;6863621.19701,652021.45686;2018-03-30
0;0;0;no;1;yes;"{""code"": ""20048"", ""name"": ""Bagnolet - Place Saint-Blaise"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1520982011, ""gps"": {""latitude"": 48.85973, ""longitude"": 2.40334}}";28;yes;26;0;no;28;2;0;20048;Bagnolet - Place Saint-Blaise;Operative;no;6862353.72201,656223.869198;2018-03-13
14;0;30;no;0;yes;"{""code"": ""23303"", ""name"": ""Gare de Robinson"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1548232200, ""gps"": {""latitude"": 48.780744, ""longitude"": 2.282123}}";0;yes;0;9;no;0;7;0;23303;Gare de Robinson;Operative;yes;6853645.54852,647250.723056;2019-01-23
23;0;37;no;0;yes;"{""code"": ""45004"", ""name"": ""République - Louis Loucheur"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1569276000, ""gps"": {""latitude"": 48.82354926118855, ""longitude"": 2.510186545550823}}";0;yes;0;7;no;0;7;0;45004;République - Louis Loucheur;Operative;yes;6858276.80447,664037.987696;2019-09-23
23;0;37;no;1;yes;"{""code"": ""42022"", ""name"": ""Gare RER - Maurice Grandcoing"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555160486, ""gps"": {""latitude"": 48.813881, ""longitude"": 2.392429}}";0;yes;0;4;no;0;10;0;42022;Gare RER - Maurice Grandcoing;Operative;yes;6857261.88745,655384.133163;2019-04-13
23;0;27;no;1;yes;"{""code"": ""17020"", ""name"": ""Jouffroy d'Abbans - Malesherbes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1517871652, ""gps"": {""latitude"": 48.8850134, ""longitude"": 2.3070717}}";27;yes;0;1;no;0;3;0;17020;Jouffroy d'Abbans - Malesherbes;Operative;yes;6865222.71761,649185.635103;2018-02-05
33;0;41;no;1;yes;"{""code"": ""5027"", ""name"": ""Gobelins - Port-Royal"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1582408800, ""gps"": {""latitude"": 48.83713590026284, ""longitude"": 2.3515201359987254}}";41;yes;0;5;no;0;2;0;5027;Gobelins - Port-Royal;Operative;yes;6859871.44995,652401.366159;2020-02-22
13;0;18;no;0;yes;"{""code"": ""23703"", ""name"": ""Gare de Chaville Rive Gauche"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554039510, ""gps"": {""latitude"": 48.805072, ""longitude"": 2.188594}}";0;yes;0;0;no;0;5;0;23703;Gare de Chaville Rive Gauche;Operative;yes;6856416.95476,640406.278093;2019-03-31
16;0;28;no;1;no;"{""code"": ""42024"", ""name"": ""Danielle Casanova - Ledru-Rollin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1564005600, ""gps"": {""latitude"": 48.815783497876815, ""longitude"": 2.383259721100331}}";0;yes;0;8;no;0;4;0;42024;Danielle Casanova - Ledru-Rollin;Operative;yes;6857478.64135,654712.469732;2019-07-24
25;0;27;no;1;no;"{""code"": ""21704"", ""name"": ""Place du Maréchal de Lattre de Tassigny"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.821707715257055, ""longitude"": 2.2853431485432423}}";27;yes;0;1;no;0;1;0;21704;Place du Maréchal de Lattre de Tassigny;Operative;yes;6858197.95169,647528.55412;2018-04-14
20;0;21;no;1;no;"{""code"": ""19121"", ""name"": ""Belleville -  Pré Saint-Gervais"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1556748000, ""gps"": {""latitude"": 48.875565910073085, ""longitude"": 2.3930460959672923}}";21;yes;0;0;no;0;1;0;19121;Belleville -  Pré Saint-Gervais;Operative;yes;6864120.31787,655482.169401;2019-05-01
18;0;20;no;1;no;"{""code"": ""19114"", ""name"": ""Manin - Secrétan"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554674400, ""gps"": {""latitude"": 48.8791665, ""longitude"": 2.3787959}}";20;yes;0;1;no;0;1;0;19114;Manin - Secrétan;Operative;yes;6864528.809,654440.141144;2019-04-07
0;0;1;no;1;yes;"{""code"": ""12123"", ""name"": ""Château de Vincennes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1521414000, ""gps"": {""latitude"": 48.84423193255657, ""longitude"": 2.439209537709179}}";51;yes;31;15;no;51;6;0;12123;Château de Vincennes;Operative;yes;6860611.17677,658843.283862;2018-03-18
25;0;35;no;1;yes;"{""code"": ""24004"", ""name"": ""Paix - Verdun"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554039592, ""gps"": {""latitude"": 48.900504, ""longitude"": 2.261173}}";0;yes;0;2;no;0;8;0;24004;Paix - Verdun;Operative;yes;6866975.69135,645835.967563;2019-03-31
13;0;20;no;1;yes;"{""code"": ""21002"", ""name"": ""Place Denfert-Rochereau"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522911600, ""gps"": {""latitude"": 48.843252536286684, ""longitude"": 2.245987951755524}}";20;yes;0;2;no;0;5;0;21002;Place Denfert-Rochereau;Operative;yes;6860620.33936,644661.982779;2018-04-05
0;0;0;no;1;yes;"{""code"": ""8018"", ""name"": ""Saint-Augustin"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1521154802, ""gps"": {""latitude"": 48.8762009747008, ""longitude"": 2.319786250591278}}";31;yes;25;4;no;31;2;0;8018;Saint-Augustin;Operative;no;6864234.72787,650109.563977;2018-03-15
29;0;33;no;1;yes;"{""code"": ""13024"", ""name"": ""Bobillot - Tolbiac"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.8255961335041, ""longitude"": 2.350204177200794}}";33;yes;0;2;no;0;2;0;13024;Bobillot - Tolbiac;Operative;yes;6858589.15197,652294.217507;2018-02-28
15;0;25;no;1;no;"{""code"": ""21022"", ""name"": ""Dôme - République"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1551764400, ""gps"": {""latitude"": 48.832681, ""longitude"": 2.250257}}";0;yes;0;2;no;0;8;0;21022;Dôme - République;Operative;yes;6859441.92655,644964.123908;2019-03-05
15;0;35;no;1;yes;"{""code"": ""13015"", ""name"": ""Chevaleret - Louise Weiss"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523523600, ""gps"": {""latitude"": 48.83258651335057, ""longitude"": 2.371211388119954}}";35;yes;0;13;no;0;7;0;13015;Chevaleret - Louise Weiss;Operative;yes;6859353.91703,653842.651286;2018-04-12
7;0;16;no;1;yes;"{""code"": ""11022"", ""name"": ""Roquette - Auguste Laurent"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1511875679, ""gps"": {""latitude"": 48.858001906023354, ""longitude"": 2.381797702650783}}";16;yes;1;9;no;1;0;0;11022;Roquette - Auguste Laurent;Operative;yes;6862173.73054,654641.867554;2017-11-28
0;0;0;no;1;yes;"{""code"": ""19006"", ""name"": ""Mathis - Flandre"", ""state"": ""Operative"", ""type"": ""no"", ""dueDate"": 1555797600, ""gps"": {""latitude"": 48.8906429898976, ""longitude"": 2.3762554675340652}}";55;yes;51;0;no;55;4;0;19006;Mathis - Flandre;Operative;no;6865806.39911,654263.907241;2019-04-20
14;0;16;no;1;yes;"{""code"": ""20003"", ""name"": ""Pyrénées - Cours de Vincennes"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1540936740, ""gps"": {""latitude"": 48.84779677993506, ""longitude"": 2.406172156333924}}";21;yes;3;2;no;5;1;0;20003;Pyrénées - Cours de Vincennes;Operative;yes;6861025.28196,656421.677937;2018-10-30
11;0;23;no;1;yes;"{""code"": ""15024"", ""name"": ""Suffren - La Motte-Piquet"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1563163200, ""gps"": {""latitude"": 48.85088123091874, ""longitude"": 2.301219999790192}}";23;yes;0;8;no;0;4;0;15024;Suffren - La Motte-Piquet;Operative;yes;6861431.28192,648722.938029;2019-07-15
11;0;25;no;0;yes;"{""code"": ""23041"", ""name"": ""Général Leclerc - Bièvre"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1539702240, ""gps"": {""latitude"": 48.782414428747316, ""longitude"": 2.3166695237159733}}";25;yes;0;7;no;0;7;0;23041;Général Leclerc - Bièvre;Operative;yes;6853808.74971,649790.728278;2018-10-16
45;0;50;no;1;no;"{""code"": ""13116"", ""name"": ""Place du Docteur Yersin"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1544452920, ""gps"": {""latitude"": 48.82010494991975, ""longitude"": 2.3725583776831627}}";50;yes;0;1;no;0;4;0;13116;Place du Docteur Yersin;Operative;yes;6857965.3243,653930.499529;2018-12-10
1;0;1;no;1;yes;"{""code"": ""9025"", ""name"": ""Taitbout - Châteaudun"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558227600, ""gps"": {""latitude"": 48.876383969379, ""longitude"": 2.335356677933531}}";39;yes;17;15;no;38;6;0;9025;Taitbout - Châteaudun;Operative;yes;6864245.35042,651251.724589;2019-05-19
12;0;19;no;1;yes;"{""code"": ""11111"", ""name"": ""Léon Frot - Charonne"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.854963800335234, ""longitude"": 2.387217085372007}}";19;yes;0;1;no;0;6;0;11111;Léon Frot - Charonne;Operative;yes;6861832.81915,655036.863549;2018-04-14
36;0;41;no;1;no;"{""code"": ""13006"", ""name"": ""Duméril - Jeanne d'Arc"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1558238400, ""gps"": {""latitude"": 48.83815160808658, ""longitude"": 2.357108449556404}}";37;yes;0;3;no;0;2;0;13006;Duméril - Jeanne d'Arc;Operative;yes;6859981.03181,652812.460612;2019-05-19
1;0;1;no;1;yes;"{""code"": ""12119"", ""name"": ""Dom-Pérignon - Gravelle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1543615140, ""gps"": {""latitude"": 48.82548157443457, ""longitude"": 2.4098803102970128}}";50;yes;29;15;no;49;5;0;12119;Dom-Pérignon - Gravelle;Operative;yes;6858542.01601,656675.253805;2018-11-30
28;0;44;no;1;no;"{""code"": ""15069"", ""name"": ""Félix Faure - Convention"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1523743200, ""gps"": {""latitude"": 48.841249336041045, ""longitude"": 2.288386600849503}}";27;yes;0;13;no;0;3;0;15069;Félix Faure - Convention;Operative;yes;6860368.72721,647771.585878;2018-04-14
1;0;1;no;1;no;"{""code"": ""15041"", ""name"": ""Franquet - Labrouste"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1519858800, ""gps"": {""latitude"": 48.83287705011431, ""longitude"": 2.306762784719467}}";37;yes;36;0;no;36;0;0;15041;Franquet - Labrouste;Operative;yes;6859425.82527,649112.086206;2018-02-28
11;0;20;no;0;yes;"{""code"": ""48006"", ""name"": ""Maxime Gorki - Paul Vaillant-Couturier"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1549321200, ""gps"": {""latitude"": 48.79673508795443, ""longitude"": 2.3683342337608337}}";0;yes;0;1;no;0;8;0;48006;Maxime Gorki - Paul Vaillant-Couturier;Operative;yes;6855369.37991,653599.56439;2019-02-04
3;0;3;no;1;yes;"{""code"": ""15012"", ""name"": ""Cambronne - Mademoiselle"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1522447200, ""gps"": {""latitude"": 48.843277330035214, ""longitude"": 2.30230766886348}}";67;yes;63;0;no;64;0;0;15012;Cambronne - Mademoiselle;Operative;yes;6860585.10053,648795.279416;2018-03-30
30;0;34;no;1;no;"{""code"": ""18016"", ""name"": ""Francoeur - Caulaincourt"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1569794400, ""gps"": {""latitude"": 48.8899944409612, ""longitude"": 2.342529706656933}}";34;yes;1;1;no;1;3;0;18016;Francoeur - Caulaincourt;Operative;yes;6865754.34649,651790.41969;2019-09-29
24;0;30;no;1;yes;"{""code"": ""19117"", ""name"": ""Euryale Dehaynin - Loire"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1554242400, ""gps"": {""latitude"": 48.886248917304805, ""longitude"": 2.3774591088294987}}";30;yes;1;1;no;1;5;0;19117;Euryale Dehaynin - Loire;Operative;yes;6865317.10474,654348.310267;2019-04-02
27;0;29;no;1;no;"{""code"": ""18010"", ""name"": ""Riquet - Marx Dormoy"", ""state"": ""Operative"", ""type"": ""yes"", ""dueDate"": 1555711200, ""gps"": {""latitude"": 48.89021003702031, ""longitude"": 2.3601756244897842}}";29;yes;0;2;no;0;0;0;18010;Riquet - Marx Dormoy;Operative;yes;6865767.69071,653084.487489;2019-04-19
